Date,Open,High,Low,Close,Adj Close,Volume
12/29/2015,3.8554,3.8658,3.836,3.8551,3.8551,0
12/30/2015,3.8641,3.9992,3.8498,3.8641,3.8641,0
12/31/2015,3.9566,3.96,3.9555,3.9567,3.9567,0
1/1/2016,3.95,3.95,3.95,3.95,3.95,0
1/4/2016,3.9605,4.0594,3.9557,3.9491,3.9491,0
1/5/2016,4.0371,4.0531,3.9957,4.0373,4.0373,0
1/6/2016,4.0271,4.0505,4.006,4.0269,4.0269,0
1/7/2016,4.0209,4.0687,4.0184,4.0199,4.0199,0
1/8/2016,4.0417,4.0434,4.0022,4.0415,4.0415,0
1/11/2016,4.0201,4.0469,3.9924,3.9932,3.9932,0
1/12/2016,4.0503,4.0519,4.0075,4.0504,4.0504,0
1/13/2016,4.0251,4.0262,3.9668,4.0252,4.0252,0
1/14/2016,4.0144,4.0368,3.9868,4.0141,4.0141,0
1/15/2016,4.0059,4.0554,4.0026,4.0059,4.0059,0
1/18/2016,4.0429,4.0483,4.0135,4.0043,4.0043,0
1/19/2016,4.0524,4.0557,3.9981,4.0523,4.0523,0
1/20/2016,4.0584,4.1094,4.057,4.0584,4.0584,0
1/21/2016,4.1016,4.1669,4.0974,4.1014,4.1014,0
1/22/2016,4.1538,4.1542,4.0996,4.1535,4.1535,0
1/25/2016,4.0924,4.0929,4.088,4.0895,4.0895,0
1/26/2016,4.0872,4.1175,4.0557,4.0879,4.0879,0
1/27/2016,4.0684,4.0689,4.027,4.0669,4.0669,0
1/28/2016,4.1059,4.1188,4.0328,4.1049,4.1049,0
1/29/2016,4.0671,4.091,4.0014,4.067,4.067,0
2/1/2016,3.9942,4.0169,3.9626,3.9971,3.9971,0
2/2/2016,3.9586,4.014,3.9524,3.9597,3.9597,0
2/3/2016,3.9854,3.9881,3.9362,3.9853,3.9853,0
2/4/2016,3.8921,3.8943,3.835,3.8923,3.8923,0
2/5/2016,3.8865,3.921,3.8638,3.8862,3.8862,0
2/8/2016,3.8945,3.9009,3.8759,3.8985,3.8985,0
2/9/2016,3.8935,3.897,3.8853,3.8916,3.8916,0
2/10/2016,3.8825,3.9372,3.8648,3.8815,3.8815,0
2/11/2016,3.9267,3.9764,3.92,3.9263,3.9263,0
2/12/2016,3.9881,3.9984,3.9671,3.9875,3.9875,0
2/15/2016,4.0084,4.0084,3.9727,3.9682,3.9682,0
2/16/2016,3.9953,4.06,3.9679,3.995,3.995,0
2/17/2016,4.0645,4.0675,3.9777,4.0625,4.0625,0
2/18/2016,3.9806,4.025,3.9698,3.9809,3.9809,0
2/19/2016,4.0241,4.061,4.0223,4.0246,4.0246,0
2/22/2016,4.0275,4.0335,3.9416,4.0164,4.0164,0
2/23/2016,3.9436,3.9747,3.9354,3.9428,3.9428,0
2/24/2016,3.953,4.0039,3.9502,3.9535,3.9535,0
2/25/2016,3.9551,3.9555,3.9168,3.9544,3.9544,0
2/26/2016,3.9523,3.9838,3.928,3.9519,3.9519,0
2/29/2016,3.9932,3.9941,3.9489,3.9647,3.9647,0
3/1/2016,4.0124,4.0141,3.9705,4.0129,4.0129,0
3/2/2016,3.9225,3.9369,3.891,3.922,3.922,0
3/3/2016,3.8898,3.89,3.8322,3.8893,3.8893,0
3/4/2016,3.7965,3.7972,3.6505,3.7961,3.7961,0
3/7/2016,3.7543,3.7806,3.7338,3.7688,3.7688,0
3/8/2016,3.7819,3.7978,3.7563,3.7811,3.7811,0
3/9/2016,3.7523,3.7538,3.6817,3.7527,3.7527,0
3/10/2016,3.6776,3.7049,3.6384,3.6769,3.6769,0
3/11/2016,3.6142,3.6623,3.5868,3.614,3.614,0
3/14/2016,3.5786,3.6357,3.5726,3.5717,3.5717,0
3/15/2016,3.6599,3.7505,3.6546,3.655,3.655,0
3/16/2016,3.764,3.847,3.7596,3.7623,3.7623,0
3/17/2016,3.7389,3.7399,3.6256,3.7366,3.7366,0
3/18/2016,3.6203,3.6662,3.6025,3.6206,3.6206,0
3/21/2016,3.6199,3.6439,3.5993,3.6211,3.6211,0
3/22/2016,3.6125,3.6471,3.5847,3.6126,3.6126,0
3/23/2016,3.5784,3.6719,3.5737,3.5778,3.5778,0
3/24/2016,3.6803,3.7158,3.6747,3.6801,3.6801,0
3/25/2016,3.6772,3.6827,3.6508,3.6772,3.6772,0
3/28/2016,3.6539,3.6539,3.634,3.6835,3.6835,0
3/29/2016,3.6406,3.6718,3.5991,3.6772,3.6772,0
3/30/2016,3.6342,3.6428,3.5958,3.6349,3.6349,0
3/31/2016,3.5984,3.627,3.5297,3.5961,3.5961,0
4/1/2016,3.5871,3.6171,3.5366,3.5865,3.5865,0
4/4/2016,3.5486,3.6026,3.5315,3.5486,3.5486,0
4/5/2016,3.618,3.6695,3.6014,3.6172,3.6172,0
4/6/2016,3.6731,3.7049,3.6514,3.6737,3.6737,0
4/7/2016,3.6361,3.7047,3.6136,3.6364,3.6364,0
4/8/2016,3.6824,3.6824,3.6147,3.6826,3.6826,0
4/11/2016,3.5841,3.5877,3.5043,3.5862,3.5862,0
4/12/2016,3.4873,3.5572,3.4652,3.4885,3.4885,0
4/13/2016,3.4844,3.5559,3.4824,3.4825,3.4825,0
4/14/2016,3.4929,3.5202,3.4907,3.4935,3.4935,0
4/15/2016,3.4721,3.54,3.4464,3.4725,3.4725,0
4/18/2016,3.5241,3.6014,3.4754,3.531,3.531,0
4/19/2016,3.6083,3.6122,3.5362,3.6099,3.6099,0
4/20/2016,3.5244,3.563,3.5042,3.5253,3.5253,0
4/21/2016,3.5245,3.536,3.5031,3.5244,3.5244,0
4/22/2016,3.5241,3.5962,3.5224,3.5244,3.5244,0
4/25/2016,3.5599,3.5657,3.5344,3.5623,3.5623,0
4/26/2016,3.5498,3.5523,3.5208,3.5504,3.5504,0
4/27/2016,3.5214,3.5399,3.51,3.5202,3.5202,0
4/28/2016,3.5204,3.5236,3.4774,3.5215,3.5215,0
4/29/2016,3.4801,3.4921,3.4247,3.4797,3.4797,0
5/2/2016,3.4314,3.5038,3.4129,3.4328,3.4328,0
5/3/2016,3.4969,3.5771,3.4812,3.4965,3.4965,0
5/4/2016,3.555,3.5682,3.5258,3.5549,3.5549,0
5/5/2016,3.5452,3.5462,3.5048,3.5454,3.5454,0
5/6/2016,3.5345,3.5686,3.5131,3.5331,3.5331,0
5/9/2016,3.5045,3.6641,3.4739,3.499,3.499,0
5/10/2016,3.5139,3.5155,3.4658,3.513,3.513,0
5/11/2016,3.4704,3.476,3.4431,3.4704,3.4704,0
5/12/2016,3.4481,3.5004,3.4225,3.447,3.447,0
5/13/2016,3.4771,3.5166,3.4609,3.4771,3.4771,0
5/16/2016,3.5279,3.5294,3.4922,3.5302,3.5302,0
5/17/2016,3.4956,3.5215,3.4768,3.4945,3.4945,0
5/18/2016,3.4793,3.5485,3.4793,3.4861,3.4861,0
5/19/2016,3.5576,3.6128,3.5317,3.5585,3.5585,0
5/20/2016,3.533,3.5612,3.533,3.5609,3.5609,0
5/23/2016,3.5375,3.573,3.51,3.5573,3.5573,0
5/24/2016,3.5663,3.5684,3.5396,3.5665,3.5665,0
5/25/2016,3.5599,3.6178,3.5461,3.5673,3.5673,0
5/26/2016,3.5779,3.595,3.5609,3.5769,3.5769,0
5/27/2016,3.5552,3.6242,3.5552,3.5827,3.5827,0
5/30/2016,3.5816,3.6123,3.5816,3.6089,3.6089,0
5/31/2016,3.5667,3.6091,3.5513,3.5674,3.5674,0
6/1/2016,3.5844,3.6314,3.5724,3.5832,3.5832,0
6/2/2016,3.5911,3.6056,3.5641,3.591,3.591,0
6/3/2016,3.5796,3.59,3.5258,3.5801,3.5801,0
6/6/2016,3.5298,3.5298,3.4999,3.5245,3.5245,0
6/7/2016,3.4837,3.5095,3.4497,3.4845,3.4845,0
6/8/2016,3.4371,3.4387,3.3706,3.4349,3.4349,0
6/9/2016,3.3575,3.3937,3.3357,3.3575,3.3575,0
6/10/2016,3.3962,3.4395,3.3901,3.3959,3.3959,0
6/13/2016,3.3983,3.4623,3.393,3.4158,3.4158,0
6/14/2016,3.4779,3.5103,3.4502,3.4773,3.4773,0
6/15/2016,3.4554,3.4913,3.4554,3.4751,3.4751,0
6/16/2016,3.47,3.5046,3.468,3.4693,3.4693,0
6/17/2016,3.4616,3.4745,3.4189,3.4612,3.4612,0
6/20/2016,3.4141,3.4142,3.3704,3.4128,3.4128,0
6/21/2016,3.3904,3.4039,3.3525,3.3917,3.3917,0
6/22/2016,3.4126,3.4126,3.3754,3.4121,3.4121,0
6/23/2016,3.3744,3.3756,3.3377,3.3743,3.3743,0
6/24/2016,3.3358,3.4432,3.3153,3.337,3.337,0
6/27/2016,3.3677,3.4071,3.3629,3.3677,3.3677,0
6/28/2016,3.3877,3.3926,3.3062,3.3893,3.3893,0
6/29/2016,3.3013,3.303,3.2252,3.3025,3.3025,0
6/30/2016,3.2365,3.2447,3.1908,3.2376,3.2376,0
7/1/2016,3.2104,3.244,3.1914,3.2059,3.2059,0
7/4/2016,3.2332,3.2519,3.2106,3.2306,3.2306,0
7/5/2016,3.2885,3.2953,3.2548,3.2885,3.2885,0
7/6/2016,3.2966,3.3346,3.2825,3.2991,3.2991,0
7/7/2016,3.3269,3.3481,3.3192,3.327,3.327,0
7/8/2016,3.3613,3.3631,3.2804,3.3611,3.3611,0
7/11/2016,3.2952,3.3148,3.2741,3.2977,3.2977,0
7/12/2016,3.3058,3.3089,3.2606,3.3072,3.3072,0
7/13/2016,3.2927,3.304,3.2749,3.2935,3.2935,0
7/14/2016,3.2612,3.2649,3.212,3.2616,3.2616,0
7/15/2016,3.2488,3.2745,3.2295,3.2484,3.2484,0
7/18/2016,3.2703,3.2809,3.2441,3.2766,3.2766,0
7/19/2016,3.2481,3.2804,3.2313,3.2494,3.2494,0
7/20/2016,3.2481,3.2583,3.2298,3.2479,3.2479,0
7/21/2016,3.2507,3.2659,3.2381,3.2527,3.2527,0
7/22/2016,3.2673,3.2896,3.2485,3.2686,3.2686,0
7/25/2016,3.2515,3.286,3.2365,3.2515,3.2515,0
7/26/2016,3.2834,3.2886,3.268,3.2821,3.2821,0
7/27/2016,3.2731,3.2867,3.2553,3.27,3.27,0
7/28/2016,3.2583,3.2768,3.2378,3.2586,3.2586,0
7/29/2016,3.2826,3.2886,3.2266,3.2819,3.2819,0
8/1/2016,3.2468,3.2663,3.2385,3.2462,3.2462,0
8/2/2016,3.2569,3.2679,3.2344,3.2584,3.2584,0
8/3/2016,3.2542,3.2882,3.2515,3.2528,3.2528,0
8/4/2016,3.2346,3.2381,3.195,3.2346,3.2346,0
8/5/2016,3.1863,3.204,3.1579,3.1869,3.1869,0
8/8/2016,3.1601,3.1858,3.1398,3.1607,3.1607,0
8/9/2016,3.1673,3.1698,3.1238,3.1686,3.1686,0
8/10/2016,3.1429,3.1453,3.1103,3.1429,3.1429,0
8/11/2016,3.1263,3.15,3.1012,3.1247,3.1247,0
8/12/2016,3.1396,3.1665,3.1187,3.139,3.139,0
8/15/2016,3.1899,3.1917,3.1568,3.1905,3.1905,0
8/16/2016,3.1851,3.1899,3.1551,3.1848,3.1848,0
8/17/2016,3.1977,3.2314,3.193,3.2012,3.2012,0
8/18/2016,3.2049,3.2299,3.1812,3.2048,3.2048,0
8/19/2016,3.2381,3.2441,3.2171,3.2379,3.2379,0
8/22/2016,3.2056,3.2236,3.201,3.2045,3.2045,0
8/23/2016,3.1988,3.2157,3.1844,3.1987,3.1987,0
8/24/2016,3.2352,3.2474,3.2262,3.2355,3.2355,0
8/25/2016,3.223,3.239,3.2145,3.2233,3.2233,0
8/26/2016,3.2286,3.2327,3.1861,3.2283,3.2283,0
8/29/2016,3.2638,3.2868,3.2389,3.2641,3.2641,0
8/30/2016,3.2297,3.2614,3.2064,3.2276,3.2276,0
8/31/2016,3.2369,3.2472,3.2161,3.2368,3.2368,0
9/1/2016,3.2262,3.26,3.2012,3.226,3.226,0
9/2/2016,3.2497,3.268,3.2213,3.2532,3.2532,0
9/5/2016,3.2558,3.2786,3.2461,3.2561,3.2561,0
9/6/2016,3.2671,3.2806,3.2202,3.2672,3.2672,0
9/7/2016,3.1959,3.213,3.1745,3.1963,3.1963,0
9/8/2016,3.1906,3.2142,3.1635,3.1907,3.1907,0
9/9/2016,3.2141,3.276,3.2126,3.2149,3.2149,0
9/12/2016,3.2717,3.303,3.2667,3.2717,3.2717,0
9/13/2016,3.2433,3.316,3.2433,3.2469,3.2469,0
9/14/2016,3.312,3.3438,3.2984,3.3141,3.3141,0
9/15/2016,3.343,3.3644,3.313,3.3435,3.3435,0
9/16/2016,3.2999,3.3172,3.2861,3.2998,3.2998,0
9/19/2016,3.2652,3.2756,3.2516,3.2655,3.2655,0
9/20/2016,3.2711,3.2721,3.2443,3.2712,3.2712,0
9/21/2016,3.2562,3.2589,3.2288,3.2561,3.2561,0
9/22/2016,3.2095,3.2155,3.1795,3.2096,3.2096,0
9/23/2016,3.2191,3.2313,3.2001,3.217,3.217,0
9/26/2016,3.2436,3.25,3.2326,3.2432,3.2432,0
9/27/2016,3.2416,3.2455,3.2186,3.2406,3.2406,0
9/28/2016,3.2328,3.2531,3.2302,3.2326,3.2326,0
9/29/2016,3.2179,3.2343,3.2112,3.2178,3.2178,0
9/30/2016,3.259,3.2594,3.2298,3.2593,3.2593,0
10/3/2016,3.2608,3.2612,3.2242,3.2598,3.2598,0
10/4/2016,3.2088,3.2332,3.2035,3.2087,3.2087,0
10/5/2016,3.2568,3.2594,3.2256,3.2545,3.2545,0
10/6/2016,3.2187,3.242,3.2141,3.2185,3.2185,0
10/7/2016,3.2269,3.2387,3.1891,3.2272,3.2272,0
10/10/2016,3.2216,3.2216,3.1978,3.2193,3.2193,0
10/11/2016,3.203,3.2241,3.1963,3.2027,3.2027,0
10/12/2016,3.1958,3.2009,3.1917,3.1959,3.1959,0
10/13/2016,3.2008,3.2162,3.1934,3.2007,3.2007,0
10/14/2016,3.1774,3.1963,3.1559,3.1773,3.1773,0
10/17/2016,3.2039,3.2039,3.1852,3.202,3.202,0
10/18/2016,3.2039,3.2046,3.1752,3.2042,3.2042,0
10/19/2016,3.1831,3.1952,3.1632,3.1817,3.1817,0
10/20/2016,3.1668,3.1691,3.1492,3.1661,3.1661,0
10/21/2016,3.1356,3.164,3.1347,3.1391,3.1391,0
10/24/2016,3.1454,3.1509,3.1159,3.1489,3.1489,0
10/25/2016,3.1244,3.1339,3.0981,3.1245,3.1245,0
10/26/2016,3.1104,3.133,3.1069,3.1104,3.1104,0
10/27/2016,3.1392,3.1593,3.127,3.1388,3.1388,0
10/28/2016,3.1618,3.1926,3.1545,3.1653,3.1653,0
10/31/2016,3.2031,3.2047,3.1632,3.2031,3.2031,0
11/1/2016,3.1979,3.2301,3.1735,3.1982,3.1982,0
11/2/2016,3.2354,3.2414,3.2195,3.2351,3.2351,0
11/3/2016,3.2524,3.2525,3.2181,3.2526,3.2526,0
11/4/2016,3.2584,3.2604,3.227,3.2584,3.2584,0
11/7/2016,3.2323,3.2414,3.184,3.2323,3.2323,0
11/8/2016,3.2008,3.2126,3.1869,3.2009,3.2009,0
11/9/2016,3.1676,3.2451,3.162,3.1681,3.1681,0
11/10/2016,3.2329,3.3853,3.2065,3.233,3.233,0
11/11/2016,3.3948,3.4941,3.3826,3.3956,3.3956,0
11/14/2016,3.3917,3.4731,3.3865,3.39,3.39,0
11/15/2016,3.4393,3.4442,3.4319,3.4403,3.4403,0
11/16/2016,3.4418,3.4442,3.3996,3.4417,3.4417,0
11/17/2016,3.4503,3.4516,3.3738,3.4507,3.4507,0
11/18/2016,3.4312,3.4371,3.3692,3.4324,3.4324,0
11/21/2016,3.3832,3.3832,3.3367,3.3823,3.3823,0
11/22/2016,3.3875,3.3875,3.3271,3.3874,3.3874,0
11/23/2016,3.3627,3.4116,3.3497,3.3636,3.3636,0
11/24/2016,3.4307,3.4377,3.3827,3.4311,3.4311,0
11/25/2016,3.3906,3.4624,3.3878,3.3907,3.3907,0
11/28/2016,3.421,3.4222,3.3868,3.421,3.421,0
11/29/2016,3.4068,3.4099,3.3766,3.4072,3.4072,0
11/30/2016,3.4538,3.454,3.3786,3.4538,3.4538,0
12/1/2016,3.4042,3.4764,3.3822,3.4063,3.4063,0
12/2/2016,3.5763,3.5773,3.4435,3.573,3.573,0
12/5/2016,3.4747,3.5043,3.4419,3.4747,3.4747,0
12/6/2016,3.4201,3.4614,3.4167,3.42,3.42,0
12/7/2016,3.4065,3.4077,3.364,3.4063,3.4063,0
12/8/2016,3.3815,3.4145,3.3697,3.3816,3.3816,0
12/9/2016,3.3744,3.408,3.3501,3.3737,3.3737,0
12/12/2016,3.3777,3.4056,3.3365,3.377,3.377,0
12/13/2016,3.3371,3.3642,3.3176,3.3373,3.3373,0
12/14/2016,3.3339,3.3471,3.3021,3.3342,3.3342,0
12/15/2016,3.3689,3.4066,3.3468,3.369,3.369,0
12/16/2016,3.3677,3.405,3.343,3.3657,3.3657,0
12/19/2016,3.3924,3.4011,3.3668,3.3904,3.3904,0
12/20/2016,3.3632,3.3768,3.3489,3.3639,3.3639,0
12/21/2016,3.3533,3.3573,3.3248,3.3531,3.3531,0
12/22/2016,3.3255,3.346,3.315,3.3254,3.3254,0
12/23/2016,3.2859,3.2893,3.2595,3.2863,3.2863,0
12/26/2016,3.2695,3.2728,3.2695,3.2695,3.2695,0
12/27/2016,3.2698,3.2864,3.266,3.2696,3.2696,0
12/28/2016,3.2696,3.2938,3.2535,3.2694,3.2694,0
12/29/2016,3.2843,3.2843,3.2421,3.2825,3.2825,0
12/30/2016,3.2526,3.2551,3.2497,3.2523,3.2523,0
1/2/2017,3.2532,3.2797,3.2427,3.2532,3.2532,0
1/3/2017,3.2841,3.2897,3.2475,3.284,3.284,0
1/4/2017,3.2635,3.2643,3.2188,3.2635,3.2635,0
1/5/2017,3.2149,3.2276,3.1998,3.2141,3.2141,0
1/6/2017,3.1975,3.2118,3.1894,3.1977,3.1977,0
1/9/2017,3.2224,3.227,3.1961,3.2222,3.2222,0
1/10/2017,3.1931,3.197,3.1794,3.1955,3.1955,0
1/11/2017,3.1944,3.2225,3.1883,3.1945,3.1945,0
1/12/2017,3.196,3.1972,3.1566,3.1963,3.1963,0
1/13/2017,3.1864,3.2192,3.1799,3.1868,3.1868,0
1/16/2017,3.2198,3.2308,3.2115,3.1868,3.1868,0
1/17/2017,3.2399,3.2413,3.1985,3.2405,3.2405,0
1/18/2017,3.2099,3.2278,3.1805,3.2098,3.2098,0
1/19/2017,3.2303,3.2334,3.1989,3.2296,3.2296,0
1/20/2017,3.1929,3.1983,3.184,3.1949,3.1949,0
1/23/2017,3.1689,3.1716,3.1551,3.1423,3.1423,0
1/24/2017,3.1615,3.1711,3.1569,3.1617,3.1617,0
1/25/2017,3.1687,3.1709,3.1591,3.1687,3.1687,0
1/26/2017,3.1689,3.1878,3.1483,3.1685,3.1685,0
1/27/2017,3.1757,3.1798,3.1441,3.1761,3.1761,0
1/30/2017,3.1387,3.1512,3.1183,3.1096,3.1096,0
1/31/2017,3.1252,3.1353,3.1056,3.1255,3.1255,0
2/1/2017,3.1479,3.1603,3.1344,3.1501,3.1501,0
2/2/2017,3.1281,3.1299,3.1078,3.128,3.128,0
2/3/2017,3.1222,3.1356,3.1046,3.1225,3.1225,0
2/6/2017,3.116,3.1239,3.1064,3.1195,3.1195,0
2/7/2017,3.1148,3.1333,3.1117,3.1137,3.1137,0
2/8/2017,3.1167,3.1268,3.1155,3.1167,3.1167,0
2/9/2017,3.1161,3.1251,3.1126,3.1159,3.1159,0
2/10/2017,3.1286,3.1293,3.1071,3.1288,3.1288,0
2/13/2017,3.1158,3.121,3.1096,3.1071,3.1071,0
2/14/2017,3.11,3.1152,3.0912,3.1101,3.1101,0
2/15/2017,3.0835,3.0897,3.0581,3.0812,3.0812,0
2/16/2017,3.056,3.0581,3.0413,3.0561,3.0561,0
2/17/2017,3.0853,3.1055,3.0807,3.0875,3.0875,0
2/20/2017,3.1035,3.1036,3.0828,3.0955,3.0955,0
2/21/2017,3.0855,3.102,3.0829,3.0855,3.0855,0
2/22/2017,3.0941,3.0967,3.0724,3.0939,3.0939,0
2/23/2017,3.0624,3.072,3.0504,3.0623,3.0623,0
2/24/2017,3.0601,3.1039,3.0557,3.0603,3.0603,0
2/27/2017,3.1095,3.1119,3.1048,3.0946,3.0946,0
2/28/2017,3.1075,3.1087,3.0858,3.1053,3.1053,0
3/1/2017,3.1081,3.1169,3.1055,3.108,3.108,0
3/2/2017,3.0895,3.1256,3.0774,3.0882,3.0882,0
3/3/2017,3.1552,3.1571,3.1279,3.1546,3.1546,0
3/6/2017,3.1153,3.1204,3.0949,3.12,3.12,0
3/7/2017,3.1374,3.1385,3.11,3.1372,3.1372,0
3/8/2017,3.1184,3.1519,3.1156,3.1159,3.1159,0
3/9/2017,3.1614,3.1827,3.1578,3.1593,3.1593,0
3/10/2017,3.1914,3.194,3.1505,3.1913,3.1913,0
3/13/2017,3.1382,3.1576,3.131,3.1475,3.1475,0
3/14/2017,3.1522,3.1664,3.1372,3.1524,3.1524,0
3/15/2017,3.1635,3.178,3.1425,3.1637,3.1637,0
3/16/2017,3.1022,3.1172,3.087,3.0999,3.0999,0
3/17/2017,3.1192,3.1206,3.0903,3.1193,3.1193,0
3/20/2017,3.0918,3.1135,3.0789,3.0866,3.0866,0
3/21/2017,3.0709,3.0907,3.0535,3.071,3.071,0
3/22/2017,3.0867,3.1041,3.082,3.0868,3.0868,0
3/23/2017,3.0826,3.1321,3.0719,3.0848,3.0848,0
3/24/2017,3.1382,3.1469,3.1141,3.1381,3.1381,0
3/27/2017,3.1063,3.1334,3.0915,3.1097,3.1097,0
3/28/2017,3.1217,3.1348,3.1207,3.1252,3.1252,0
3/29/2017,3.1371,3.1411,3.1142,3.1384,3.1384,0
3/30/2017,3.122,3.1335,3.0963,3.1221,3.1221,0
3/31/2017,3.1476,3.1747,3.1255,3.1477,3.1477,0
4/3/2017,3.1203,3.1315,3.1012,3.1218,3.1218,0
4/4/2017,3.1133,3.1358,3.1106,3.113,3.113,0
4/5/2017,3.0931,3.0972,3.0718,3.0956,3.0956,0
4/6/2017,3.12,3.125,3.0982,3.1196,3.1196,0
4/7/2017,3.1415,3.1436,3.1216,3.1415,3.1415,0
4/10/2017,3.146,3.1525,3.1301,3.1447,3.1447,0
4/11/2017,3.1283,3.1518,3.1256,3.1318,3.1318,0
4/12/2017,3.1369,3.1504,3.1315,3.1368,3.1368,0
4/13/2017,3.1236,3.1357,3.1177,3.1235,3.1235,0
4/14/2017,3.1437,3.1441,3.141,3.1424,3.1424,0
4/17/2017,3.1402,3.1447,3.0993,3.1437,3.1437,0
4/18/2017,3.1402,3.1402,3.0812,3.1303,3.1303,0
4/19/2017,3.1065,3.1391,3.0944,3.1065,3.1065,0
4/20/2017,3.1485,3.1504,3.1253,3.1483,3.1483,0
4/21/2017,3.147,3.1545,3.1441,3.1471,3.1471,0
4/24/2017,3.1468,3.1485,3.0779,3.1468,3.1468,0
4/25/2017,3.1235,3.1633,3.1095,3.127,3.127,0
4/26/2017,3.1471,3.1898,3.1305,3.1472,3.1472,0
4/27/2017,3.171,3.1879,3.157,3.1711,3.1711,0
4/28/2017,3.1775,3.2087,3.1585,3.1811,3.1811,0
5/1/2017,3.1733,3.1754,3.1676,3.1761,3.1761,0
